id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
53876,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,U.S. Polo Assn. Men Green Flip Flops
6676,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Lunar Swift Red Shoe
12696,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Transform White Sports Shoes
38138,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2015.0,Casual,Wildcraft Unisex Pink & Grey Backpack
22034,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Turquoise Blue Kurta
16409,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Striped Grey Shirt
4973,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Yellow Kidswear
25918,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Femella Women Blue T-shirt
13706,Men,Apparel,Topwear,Waistcoat,Red,Fall,2011.0,Casual,Basics Men Red Checked Waistcoat
20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Glow Grey Sweatshirt
8993,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Basket II Clean White Sports Shoes
15211,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Arrow Sport Men Solid Navy Blue Polo Tshirts
12598,Unisex,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Tantra Unisex Printed Orange Tshirts
34492,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Van Heusen Woman Black Skirt
20062,Women,Accessories,Headwear,Caps,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Cap
26657,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Puma Men G. Vilas 2 Basics Blue Shoes
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers
37956,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Clarks Men Black Leather Loafers
35152,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Coolers Men Black Sandals
26813,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Striped Shirt
39845,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini And Jony Girls Striped Green Top
53373,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Puma Unisex Black Ferrari Backpack
27840,Men,Accessories,Belts,Belts,Red,Summer,2013.0,Casual,Bulchee Men Red Leather Belt
3831,Unisex,Footwear,Flip Flops,Flip Flops,Pink,Winter,2014.0,Casual,Crocs Kid's Crocband Bubblegum Pink Kidswear
47335,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Handbag
55278,Women,Personal Care,Makeup,Highlighter and Blush,Rust,Spring,2017.0,Casual,Lakme Women Pure Rouge Ginger Surprise Blusher
48391,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,French Connection Men Grey Trousers
10308,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Clarks Men Brown Leather Boat Shoes
8278,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men's Cobalt Blue T-shirt
1617,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,Reebok Men Shoot T-Shirt Red
16637,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2016.0,Casual,Facit Men Smart Navy Blue Tshirt
37685,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack
44842,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Lifestyle T-shirt
16771,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Originals Unisex Black Dial Watch ADH2580
20063,Women,Accessories,Mufflers,Mufflers,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Black Muffler
6378,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Drift Cat Black Shoe
35496,Men,Footwear,Sandal,Sandals,Grey,Winter,2015.0,Casual,Bata Men Grey Sandals
40170,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Men UV Protected Sporty Sunglasses
44127,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Boss Men In Motion Deo
21524,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Kiara Women Women Handbag
47534,Women,Footwear,Shoes,Flats,Turquoise Blue,Winter,2012.0,Ethnic,Portia Women Turquoise Blue & Gold Flats
14776,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts
15232,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,ADIDAS Originals Men Vespa PK LO Brown Casual Shoes
40085,Men,Apparel,Bottomwear,Shorts,White,Winter,2014.0,Casual,ADIDAS Men White Chelsea Shorts
6661,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Nike Men's Classic Leather Black Shoe
40276,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers
12560,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Printed Blue Tshirts
31578,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Mark Taylor Men Printed Charcoal T-shirt
59190,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Gliders Men Brown Sandals
21990,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Casual Handbag
44418,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes
26259,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,Proline Men Navy Track Pants
11830,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes
46111,Men,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,ADIDAS Men Blue ADIDAS Tread Slippers
32370,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Watch
44025,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Boss Women Femme Perfume
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Navy Blue Shirt
11895,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Formal Shoes
36158,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Status Quo Men Red & Charcoal T-shirt
4008,Unisex,Sporting Goods,Sports Equipment,Basketballs,Yellow,Summer,2011.0,Sports,Spalding Unisex Ochre Yellow Basketball
58046,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Black Earrings
20128,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Women Checkerd Blue Shirt
8377,Men,Accessories,Bags,Backpacks,Navy Blue,Winter,2016.0,Casual,Fastrack Men Navy Blue Backpack
56956,Women,Footwear,Shoes,Heels,Metallic,Winter,2012.0,Casual,HM Women Metallic Flats
14060,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Flying Machine Men Purple Polo Tshirts
44201,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Black Flip Flops
43917,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,Femella Women Blue Trousers
32000,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Formal,Playboy Men Brown Socks
2323,Men,Apparel,Topwear,Tshirts,White,Fall,2009.0,Casual,Reebok Men Club Stripe White Polo T-shirt
55461,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Revlon Plumalicious Super Lustrous Lipstick 314
18400,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Skechers Men Fusion Grey Shoe
34902,Women,Apparel,Topwear,Dupatta,Beige,Summer,2012.0,Ethnic,Fabindia Beige Kota Dupatta
40698,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Numero Uno Men Navy Blue Flip Flop
32438,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Men Tank Blue T-shirt
12251,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts
13103,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,ADIDAS Men Sf Striped Hood Black Sweatshirts
21884,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Printed Olive Green Kurta
25216,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Pink Handbag
10989,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Women Mementos Purple Tshirts
39458,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta
32864,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012.0,Casual,Wildcraft Unisex Pink & Grey Backpack
8730,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Striped Red Shirt
37946,Women,Apparel,Topwear,Tunics,Mustard,Summer,2012.0,Casual,Mineral Women Mustard Tunic
22054,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,Vishudh Women Printed Grey Kurta
56090,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Star Shine Crystaliser Lip Gloss 02
4732,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,Numero Uno Men's White Casual Flip Flop
20340,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Probase Men Printed Grey Tshirt
11590,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas
44670,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Smart Casual,Wills Lifestyle Women Eliza White Shirt
48229,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses
36333,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men White & Red Socks
31865,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Titan Women Mother Of Pearl Dial Watch
17495,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Puma Men Black Drifter Cat II Flip Flops
12417,Men,Accessories,Wallets,Wallets,Brown,Fall,2011.0,Casual,Reid & Taylor Men Casual Brown Wallets
55619,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Numero Uno Men Black Formal Shoes
19135,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Riot Black Sandals
41172,Women,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,Allen Solly Woman Orange Shirt
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes
19601,Women,Apparel,Topwear,Tops,Peach,Fall,2011.0,Casual,United Colors of Benetton Women Printed Peach Top
59258,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch
44647,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Arrow Woman Navy Blue Top
45964,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Tokyo Talkies Women White Printed T-shirt
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Lace Briefs PCFR11
11629,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Stripe White Kurtas
47374,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Sepia Women Pink Top
19598,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Top
14943,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Status Quo Men Stripes Black Tshirts
40693,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes
1544,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Basket Bump Sneaker
10264,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Clarks Men Goya Band Leather Black Formal Shoes
39292,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Sandals
43034,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Blue Solid Shirt
42231,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
58731,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Puma Women Pink T-shirt
54601,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey ELANCE Men Charcoal Briefs 1004
48862,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012.0,Casual,Lucera Women Silver Pendant
59978,Women,Apparel,Dress,Dresses,Brown,Fall,2012.0,Casual,Avirate Brown & Grey Check Dress
46486,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Chronograph Watch
29797,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Checked Shirt
58988,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Cavallini Women Deo
47199,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Dark Brown Formal Shoes
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers
31450,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Sports,Nike Men Blue Sleeveless T-Shirt
30849,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Navy Blue Printed Kurta
59585,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Casual,Revv Men Black and Steel Cufflinks
50496,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Chromozome Men White Innerwear Vest
27665,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Pink Bag
30877,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Printed Kurta
27329,Women,Personal Care,Perfumes,Perfume and Body Mist,Orange,Spring,2017.0,Casual,Jovan Women Musk Perfume
32574,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Only Women Katie Black Top
54381,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Black Wallet
36896,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women Green Dial Chronograph Watch ES3052
54132,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels
11283,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,Wrangler Men Blue Texas Jeans
11693,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Men Check Red Shirts
9632,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Black Shirts
15050,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoe
45199,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A654
16281,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Batman Men Batman Grey Sweatshirts
38900,Girls,Apparel,Bottomwear,Capris,Yellow,Summer,2012.0,Casual,Allen Solly Kids Girls Poplin Yellow Capris
46310,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Quartz Black Dial Chronograph Watch CH2803
19364,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Redtape Men Calcullas Black Casual Shoes
58155,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Multi Coloured Bag
12120,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Aurelia Women Printed Orange Kurtas
13921,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Esquire White Sports Shoes
10791,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Manitoba Piping Black Shirts
43255,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Kurta
49064,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Red Handbag
40773,Men,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Firtsy Roundtails Cap
46982,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Bulchee Women Black Handbag
13183,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men Dls 96 White Sports Shoes
58629,Women,Accessories,Jewellery,Bangle,Black,Winter,2016.0,Casual,ToniQ Women Black Bangles
33023,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Mother Earth Women Maroon Kurta
22071,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Floral Print Brown Kurta
24695,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Lotto Men Hermes Black Sandals
14437,Women,Footwear,Shoes,Heels,Silver,Summer,2012.0,Casual,Enroute Women Silver Wedges
4574,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Lunarhaz Black Shoe
15959,Men,Accessories,Ties,Ties,Black,Fall,2011.0,Formal,Turtle Men Check Black Ties
56096,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Colorbar Star Choco Chip Lip Gloss 11
48341,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Pitaraa Golden Fish Scale Necklace
42521,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Mother Earth Men Green Shirt
51396,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue Check Shorts
7812,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men's Mid Evo Leather Blue Pattot Green Shoe
49248,Men,Accessories,Headwear,Caps,Black,Fall,2012.0,Casual,Arrow Men Black Cap
41508,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Basics Men Red Baseball Cap
33123,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels
20594,Women,Accessories,Wallets,Wallets,Purple,Winter,2015.0,Casual,Baggit Women Kungfu Baby Purple Wallet
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt
12632,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts
56062,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Colorbar Extra Durable Gossip Lip Color 005
32805,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,iPanema Women Ritmos White Heels
17680,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Flower Grey Heels
22975,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Women Black Breath Sports Shoe
35165,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Coolers Men Black Sandals
27778,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet
48707,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings
4293,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Blessed Cream T-shirt
18912,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Classics Formula One Red Shirt
6527,Men,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Sports,Nike Men's Woven White Short
37545,Boys,Apparel,Innerwear,Innerwear Vests,Yellow,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest
21403,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt
48039,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch
54945,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do u speak green Men Cream T-Shirt
36275,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits
7653,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Ankle Length Socks
43636,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Vero Moda Women Yellow Top
10658,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Little frock White Tops
50483,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Melange Briefs
45976,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top
19646,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Top
35460,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Doodle Boys Printed Green T-shirt
38400,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Mumbai Indians Women Blue Match Jersey
2100,Men,Apparel,Topwear,Shirts,Brown,Winter,2010.0,Casual,Lee Men Checks Brown Shirt
6321,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Spring,2012.0,Casual,Puma Unisex Arizona Light Blue White Flip Flop
57196,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Elle Women Red Tunic
54187,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey MC Men Grey Pack of 2 Briefs 8003
28542,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Bold Striped Grey T-shirt
39258,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Chief Men Black Formal Shoes
48095,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women White Top
37781,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men White Striped Shirt
56615,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017.0,Casual,Streetwear Stay On Mineral Rose Swirl Blusher
32256,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Red Tunic
12705,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Courtballistic White Sports Shoes
5971,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Blue Black Grey Checked Shirt
23624,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls White I love Shopping Top
37803,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,John Players Men Navy Blue Cotton Linen Shirt
52874,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari
4727,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear
16433,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Levi's Men Printed Navy Blue Tshirts
44165,Men,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,2017.0,Casual,Nike Fragrances Men Beyond Elements Perfume 150 ml
17028,Men,Footwear,Flip Flops,Flip Flops,Grey,Spring,2013.0,Casual,GAS Men Grey Pine Flip Flops
12753,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Men Ep Jeans Black Jeans
38786,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Woodland Men Brown Sandals
40080,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt
